datetime,portfolio_value,cash,return
2023-12-01 09:30:00-05:00,100000.0,100000.0,
2023-12-02 09:30:00-05:00,100000.0,49865.301208496094,0.0
2023-12-04 09:30:00-05:00,99981.30187988281,49865.301208496094,-0.00018698120117188743
2023-12-05 09:30:00-05:00,99943.90228271484,49865.301208496094,-0.00037406591497379793
2023-12-06 09:30:00-05:00,100334.4009399414,49865.301208496094,0.0039071784101640805
2023-12-07 09:30:00-05:00,100125.40161132812,49865.301208496094,-0.002083027622185041
2023-12-08 09:30:00-05:00,100185.90026855469,49865.301208496094,0.0006042288595395906
2023-12-09 09:30:00-05:00,100185.90026855469,49865.301208496094,0.0
2023-12-11 09:30:00-05:00,100431.20147705078,49865.301208496094,0.0024484603905194913
2023-12-12 09:30:00-05:00,100644.60174560547,49865.301208496094,0.002124840342604628
2023-12-13 09:30:00-05:00,100959.20013427734,49865.301208496094,0.003125834701667163
2023-12-14 09:30:00-05:00,101840.3012084961,49865.301208496094,0.00872729848341569
2023-12-15 09:30:00-05:00,101509.20013427734,49865.301208496094,-0.003251179251138381
2023-12-16 09:30:00-05:00,101509.20013427734,49865.301208496094,0.0
2023-12-18 09:30:00-05:00,101882.76241699219,50074.9612084961,0.0036800830094285697
2023-12-19 09:30:00-05:00,102053.26107421875,50074.9612084961,0.0016734789397321315
2023-12-20 09:30:00-05:00,102210.56026855469,50074.9612084961,0.001541344124432742
2023-12-21 09:30:00-05:00,101921.25973144532,50074.9612084961,-0.0028304368584738393
2023-12-22 09:30:00-05:00,102199.55959716797,50074.9612084961,0.0027305379314968015
2023-12-23 09:30:00-05:00,102199.55959716797,50074.9612084961,0.0
2023-12-26 09:30:00-05:00,102222.66201416016,50074.9612084961,0.00022605202099934552
2023-12-27 09:30:00-05:00,102373.36147705078,50074.9612084961,0.0014742275335164479
2023-12-28 09:30:00-05:00,102531.76174560547,50074.9612084961,0.0015472801348834775
2023-12-29 09:30:00-05:00,102488.86013427735,50074.9612084961,-0.0004184226487258247
2023-12-30 09:30:00-05:00,102488.86013427735,50074.9612084961,0.0
