datetime,portfolio_value,cash,return
2023-12-01 09:30:00-05:00,100000.0,100000.0,
2023-12-02 09:30:00-05:00,100000.0,95442.30010986328,0.0
2023-12-04 09:30:00-05:00,99998.30017089844,95442.30010986328,-1.6998291015646316e-05
2023-12-05 09:30:00-05:00,99994.90020751953,95442.30010986328,-3.400021173460832e-05
2023-12-06 09:30:00-05:00,100030.40008544922,95442.30010986328,0.00035501688442129975
2023-12-07 09:30:00-05:00,100011.40014648438,95442.30010986328,-0.00018994164722541118
2023-12-08 09:30:00-05:00,100016.90002441406,95442.30010986328,5.499251007012873e-05
2023-12-09 09:30:00-05:00,100016.90002441406,95442.30010986328,0.0
2023-12-11 09:30:00-05:00,100039.20013427734,95442.30010986328,0.00022296341776084638
2023-12-12 09:30:00-05:00,100058.6001586914,95442.30010986328,0.00019392422558373035
2023-12-13 09:30:00-05:00,100087.20001220703,95442.30010986328,0.00028583103771451235
2023-12-14 09:30:00-05:00,100167.30010986328,95442.30010986328,0.0008003031121510684
2023-12-15 09:30:00-05:00,100137.20001220703,95442.30010986328,-0.0003004982426724201
2023-12-16 09:30:00-05:00,100137.20001220703,95442.30010986328,0.0
2023-12-18 09:30:00-05:00,100171.16021972656,95461.36010986328,0.0003391367794924882
2023-12-19 09:30:00-05:00,100186.66009765625,95461.36010986328,0.00015473393635145882
2023-12-20 09:30:00-05:00,100200.96002441406,95461.36010986328,0.00014273284231536287
2023-12-21 09:30:00-05:00,100174.65997558594,95461.36010986328,-0.00026247302243131987
2023-12-22 09:30:00-05:00,100199.9599633789,95461.36010986328,0.0002525587588630973
2023-12-23 09:30:00-05:00,100199.9599633789,95461.36010986328,0.0
2023-12-26 09:30:00-05:00,100202.06018310547,95461.36010986328,2.0960285087134878e-05
2023-12-27 09:30:00-05:00,100215.76013427734,95461.36010986328,0.0001367232484725811
2023-12-28 09:30:00-05:00,100230.1601586914,95461.36010986328,0.0001436902179334787
2023-12-29 09:30:00-05:00,100226.26001220703,95461.36010986328,-3.891190514115905e-05
2023-12-30 09:30:00-05:00,100226.26001220703,95461.36010986328,0.0
