time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-19 09:30:00-05:00,MLTrader,379a7d84058c4d519ac77f04a8a2268f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,379a7d84058c4d519ac77f04a8a2268f,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,128.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,664a2b7abee44027807365fb7fe8a3f1,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,68b11f37bd8242ff842bf72f98829353,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,128.0,0.0
2023-02-13 09:30:00-05:00,MLTrader,309e9f6e359340f085be260b7e8f3cd4,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-13 09:30:00-05:00,MLTrader,309e9f6e359340f085be260b7e8f3cd4,SPY,sell,market,fill,1,gtc,0.0,1,stock,408.7200012207031,119.0,0.0
2023-02-17 09:30:00-05:00,MLTrader,a02e8ee4ef7b4b08af98ff8e08309ae2,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-17 09:30:00-05:00,MLTrader,e7566fe9bae146579f6bd82e8b9bc1c4,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-17 09:30:00-05:00,MLTrader,2261b6c242c147748904879a47b05863,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-02-17 09:30:00-05:00,MLTrader,bc3ba4c21a7b4138b1ff026e7d658b26,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-17 09:30:00-05:00,MLTrader,2261b6c242c147748904879a47b05863,SPY,buy,market,fill,1,day,0.0,1,stock,406.05999755859375,119.0,0.0
2023-02-17 09:30:00-05:00,MLTrader,bc3ba4c21a7b4138b1ff026e7d658b26,SPY,buy,market,fill,1,gtc,0.0,1,stock,406.05999755859375,180.0,0.0
2023-02-22 09:30:00-05:00,MLTrader,0c11a4e75dc54c19a3294d7925fbee48,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-02-22 09:30:00-05:00,MLTrader,8595aa001ae14dffaec5592d2a94f7dd,SPY,sell,stop,fill,1,day,0.0,1,stock,397.93879760742186,180.0,0.0
2023-02-23 09:30:00-05:00,MLTrader,8488c56a955a4140a3b3444da7687256,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-23 09:30:00-05:00,MLTrader,8488c56a955a4140a3b3444da7687256,SPY,sell,market,fill,1,gtc,0.0,1,stock,401.55999755859375,120.0,0.0
2023-02-27 09:30:00-05:00,MLTrader,c2e77e0d3102422d88359148846e439a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-27 09:30:00-05:00,MLTrader,c2e77e0d3102422d88359148846e439a,SPY,sell,market,fill,1,gtc,0.0,1,stock,399.8699951171875,181.0,0.0
2023-02-28 09:30:00-05:00,MLTrader,68e0191279924ae49aa969a3ba2a553c,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-28 09:30:00-05:00,MLTrader,68e0191279924ae49aa969a3ba2a553c,SPY,sell,market,fill,1,gtc,0.0,1,stock,397.2300109863281,273.0,0.0
2023-03-01 09:30:00-05:00,MLTrader,2dd50b4a75e042a3a182816583ba386f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-01 09:30:00-05:00,MLTrader,874d50a1f48f4ad198865f48a9ca975e,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-03-01 09:30:00-05:00,MLTrader,1b988bc62e9a44e598c3f038c0a14e72,SPY,buy,limit,fill,1,day,0.0,1,stock,393.5287976074219,120.0,0.0
2023-03-01 09:30:00-05:00,MLTrader,2dd50b4a75e042a3a182816583ba386f,SPY,sell,market,fill,1,gtc,0.0,1,stock,395.4100036621094,411.0,0.0
2023-03-08 09:30:00-05:00,MLTrader,85af9fbf524b463a84856239bb067683,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-08 09:30:00-05:00,MLTrader,85af9fbf524b463a84856239bb067683,SPY,sell,market,fill,1,gtc,0.0,1,stock,398.3900146484375,553.0,0.0
2023-03-09 09:30:00-05:00,MLTrader,a0b61019f4d94197bfb27a135173bf39,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,92d93e1a437e47dbb300f87f59b005e6,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,f79e3c55028c42eb8f726bed0da8943b,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,082e85c876e3457ebf7db9e8a5015dc5,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,50c124e1bc3945f18eac79b62d59fb47,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,a48f501ca7454f8dbe348c669b686d4d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,e1efddc8355f449982762dfb192c5792,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,ba93f939c859468a908b8dbf6ef9dd03,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,e2bb33bf3893421aa15f90cb9ce56002,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,5fee2c496ffd428a949ef4ff5724d2b4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,e2bb33bf3893421aa15f90cb9ce56002,SPY,buy,market,fill,1,day,0.0,1,stock,399.739990234375,1418.0,0.0
2023-03-09 09:30:00-05:00,MLTrader,5fee2c496ffd428a949ef4ff5724d2b4,SPY,buy,market,fill,1,gtc,0.0,1,stock,399.739990234375,827.0,0.0
2023-03-10 09:30:00-05:00,MLTrader,1f98195b0633471496c7d355332a6e06,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-03-10 09:30:00-05:00,MLTrader,7be9609979dd46ec81acd24c1284a00c,SPY,sell,stop,fill,1,day,0.0,1,stock,390.989990234375,827.0,0.0
2023-03-20 09:30:00-04:00,MLTrader,f7561bb2d722417ebe06aae176aa76a1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-20 09:30:00-04:00,MLTrader,f7561bb2d722417ebe06aae176aa76a1,SPY,buy,market,fill,1,gtc,0.0,1,stock,397.239990234375,109.0,0.0
2023-03-28 09:30:00-04:00,MLTrader,a43aa41416ad406b8dbb0ccf50821de2,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-03-28 09:30:00-04:00,MLTrader,e4249e602df54719bd4c1234a440407c,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-03-28 09:30:00-04:00,MLTrader,b02ac75a961f4a038226080aa14369ed,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-03-28 09:30:00-04:00,MLTrader,015c35449ee240d3b679a7b3750dc868,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-28 09:30:00-04:00,MLTrader,b02ac75a961f4a038226080aa14369ed,SPY,sell,market,fill,1,day,0.0,1,stock,399.92999267578125,109.0,0.0
2023-03-28 09:30:00-04:00,MLTrader,015c35449ee240d3b679a7b3750dc868,SPY,sell,market,fill,1,gtc,0.0,1,stock,399.92999267578125,55.0,0.0
2023-04-03 09:30:00-04:00,MLTrader,0b1f910655cf495ab3a9638625e0d00e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-03 09:30:00-04:00,MLTrader,0b1f910655cf495ab3a9638625e0d00e,SPY,sell,market,fill,1,gtc,0.0,1,stock,411.6199951171875,133.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,7cf8e3a0a45741b1a9df8299a834c47f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,7cf8e3a0a45741b1a9df8299a834c47f,SPY,sell,market,fill,1,gtc,0.0,1,stock,410.260009765625,200.0,0.0
2023-04-26 09:30:00-04:00,MLTrader,2fa01e4e8a064146a49a96dcb960340d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-26 09:30:00-04:00,MLTrader,2fa01e4e8a064146a49a96dcb960340d,SPY,sell,market,fill,1,gtc,0.0,1,stock,407.0,302.0,0.0
2023-05-18 09:30:00-04:00,MLTrader,9dc2a06351054d948669ff2f3afe95a5,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-05-18 09:30:00-04:00,MLTrader,06f7149249c84c3d86beac8ce4fb5cde,SPY,buy,stop,fill,1,day,0.0,1,stock,420.1700134277344,55.0,0.0
2023-06-01 09:30:00-04:00,MLTrader,f4b2c23c502f48babc5655c06a64f522,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-01 09:30:00-04:00,MLTrader,30624f935b5f47568ca0ea2e76c7c277,SPY,buy,stop,fill,1,day,0.0,1,stock,427.35,302.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,c87926cc4563407a8a533646b5c25410,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,ee57b16de03d422dabc64a80db66e5d3,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,442535f0061e4ecb9da7e373cf171547,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,7bb2417f2cf8442bafbc44c86efc9ebb,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,27102b42e58242c99f266227fbd8868f,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,4963957f066c4e87bc5f1711c8d3d9ca,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,27102b42e58242c99f266227fbd8868f,SPY,buy,market,fill,1,day,0.0,1,stock,428.44000244140625,333.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,4963957f066c4e87bc5f1711c8d3d9ca,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,253.0,0.0
2023-07-12 09:30:00-04:00,MLTrader,088be98e73b34ab9a789deffe19ce20a,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-12 09:30:00-04:00,MLTrader,2a957750c0df4b8996721efa298b6dcd,SPY,sell,limit,fill,1,day,0.0,1,stock,449.8620025634766,253.0,0.0
2023-07-17 09:30:00-04:00,MLTrader,56bdbe3e9dbb4ceba7b6e90227a36820,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-17 09:30:00-04:00,MLTrader,56bdbe3e9dbb4ceba7b6e90227a36820,SPY,buy,market,fill,1,gtc,0.0,1,stock,450.5,88.0,0.0
2023-07-31 09:30:00-04:00,MLTrader,bb094caf2b3e45768659350552e373e8,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-31 09:30:00-04:00,MLTrader,f0c56ddca3704a3a8a545e90b5524f8e,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-07-31 09:30:00-04:00,MLTrader,254060c6e52442a08695beef0cbd9e3e,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-07-31 09:30:00-04:00,MLTrader,aa26edc34e9e44f0a7a903b8cee4cc8f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-07-31 09:30:00-04:00,MLTrader,254060c6e52442a08695beef0cbd9e3e,SPY,sell,market,fill,1,day,0.0,1,stock,456.2699890136719,88.0,0.0
2023-07-31 09:30:00-04:00,MLTrader,aa26edc34e9e44f0a7a903b8cee4cc8f,SPY,sell,market,fill,1,gtc,0.0,1,stock,456.2699890136719,44.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,7d47f897057f441c915e25115790d422,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,7d47f897057f441c915e25115790d422,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,110.0,0.0
2023-08-02 09:30:00-04:00,MLTrader,2827bb1e006c4208a99af760ef9cffd4,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,73c0e97e9435494b93cf5109ad9f268b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,787105ec3a034ac2a088adfa01e4e19f,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,91b40e037a834680b36567d354bfed97,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,ca1cc178419e4f14b812656e2bb5d179,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,1398e83f0afb4112a218b9a4f7b6c6c5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,ca1cc178419e4f14b812656e2bb5d179,SPY,buy,market,fill,1,day,0.0,1,stock,448.0400085449219,154.0,0.0
2023-08-02 09:30:00-04:00,MLTrader,1398e83f0afb4112a218b9a4f7b6c6c5,SPY,buy,market,fill,1,gtc,0.0,1,stock,448.0400085449219,167.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,b87095ab36e44843b47d6eae6ba496c2,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,c9156f69df874625a24a94e30fdc2ef2,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,bf3db311b4da4bd2873eca8a3bdaf211,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,0e4452b61c22485bb985744a46365f23,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,bf3db311b4da4bd2873eca8a3bdaf211,SPY,sell,market,fill,1,day,0.0,1,stock,443.9700012207031,167.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,0e4452b61c22485bb985744a46365f23,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,7.0,0.0
