time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-19 09:30:00-05:00,MLTrader,f83affee920c4853b5f4988e8233591b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,f83affee920c4853b5f4988e8233591b,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,128.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,6311c98cf04b43aaa3dff9e79cab2925,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,54293adae89d4bd583bc8fe15c398955,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,128.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,d8de996932b64d759c5a33fd08c8e76b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,d8de996932b64d759c5a33fd08c8e76b,SPY,sell,market,fill,1,gtc,0.0,1,stock,410.260009765625,119.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,2cc357dd3f6747cdba3a8e210993429c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,7dd52ee0c8cf40f18ce3ff4a90231dbf,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,a746f6d9670844e9bb6015d808d359b5,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,3e763e6f47b740e986cabb12e02c35cb,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,a746f6d9670844e9bb6015d808d359b5,SPY,buy,market,fill,1,day,0.0,1,stock,428.44000244140625,119.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,3e763e6f47b740e986cabb12e02c35cb,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,171.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,54deb99a544e4e87b474d7d6f539f7fb,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,edc270b203bb462194d1717bc4028e63,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,144bc751e21d47c6b89295e4cd938560,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,e4d28219cd8c4ddd9fa66ad843efb55a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,144bc751e21d47c6b89295e4cd938560,SPY,sell,market,fill,1,day,0.0,1,stock,435.32000732421875,171.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,e4d28219cd8c4ddd9fa66ad843efb55a,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,25.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,78d38ac9d05a4caf90ae697db2d8b113,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,78d38ac9d05a4caf90ae697db2d8b113,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,122.0,0.0
2023-07-26 09:30:00-04:00,MLTrader,46e99519923441b9a2b4c109c52cc38a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
