time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-19 09:30:00-05:00,MLTrader,74e0987076b54185b9a3a11500ba09a7,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,74e0987076b54185b9a3a11500ba09a7,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,128.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,653c1ee1827a46faa66460e574ec093f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,44f8886edecb4cbfaaea497cfadb82e8,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,128.0,0.0
2023-03-20 09:30:00-04:00,MLTrader,2e873c26fd68430898ac9d7b5fd6df6c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-20 09:30:00-04:00,MLTrader,2e873c26fd68430898ac9d7b5fd6df6c,SPY,buy,market,fill,1,gtc,0.0,1,stock,397.239990234375,123.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,46d5b17382c0483bb24a8df560c04f30,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,46d5b17382c0483bb24a8df560c04f30,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,57.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,9fc33f3702414be7a88b7fe7763dec91,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,d636632c93164c17a860169cfd459d7f,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,19fe2940cc8947de99aa13c166ee9fa6,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,95a7976e42fb43a1afc012b9723f7451,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,3f9b8cd0a0cd4837867bbcf809a9fa78,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,5fbbfc118dba4607bfd3eb2faa81d2aa,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,3f9b8cd0a0cd4837867bbcf809a9fa78,SPY,sell,market,fill,1,day,0.0,1,stock,441.44000244140625,180.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,5fbbfc118dba4607bfd3eb2faa81d2aa,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,27.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,615c231b029548cc985aa9c1ae6adbad,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,615c231b029548cc985aa9c1ae6adbad,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,128.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,63c4a3b3343848ba908f3814753db7bf,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,63c4a3b3343848ba908f3814753db7bf,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,196.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,0e8a66cb1722485198971134742d2b57,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,0e8a66cb1722485198971134742d2b57,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,293.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,73d7041f86c5450f91ea98e972204cf1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,73d7041f86c5450f91ea98e972204cf1,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,451.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,3dd463c5b7eb433f873e8d9f4c51b266,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,029b65fd17984666ac8d16b878f7328f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,c1794cb68a6b43418c16422c9ea3ed80,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,59a81ea76f76447e9096cb867b5201e4,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,e5f86761aff2467ea1e5b5edad0228d0,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,fd3e914688f24d4f97420986f214dffe,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,dfacfa6c30df41f0976723222e3cbdd1,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,15a0b8a2a36a4f54804dbc9a21aeb29d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a8d24eb3503b49c8ba73bec04e0bb470,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,bc9d63b3b4724e2eab4705ea103cf1c0,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,f52e7cced5464c46967501585e26a656,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,b863f21860e047ab8a83fc45f353318e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,f52e7cced5464c46967501585e26a656,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,1095.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,b863f21860e047ab8a83fc45f353318e,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,653.0,0.0
