time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-06-12 09:30:00-04:00,MLTrader,5091596cd52e4ab3b12e0b802a354649,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,4c0c3526ddeb4996aecdd8344ed3b7b7,SPY,sell,market,fill,1,day,0.0,1,stock,430.9200134277344,108.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,5091596cd52e4ab3b12e0b802a354649,SPY,sell,market,fill,1,gtc,0.0,1,stock,430.9200134277344,53.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,a450f7dee41a422cb955e667301efe39,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,a450f7dee41a422cb955e667301efe39,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.9599914550781,132.0,0.0
2023-07-18 09:30:00-04:00,MLTrader,254dea2484424fc6af404c885bf10ba2,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-18 09:30:00-04:00,MLTrader,6f2f5ef2817747809464002cb1bdda1c,SPY,buy,stop,fill,1,day,0.0,1,stock,452.46601409912114,53.0,0.0
2023-07-27 09:30:00-04:00,MLTrader,d5369415b78140308524d01418b27ea3,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-27 09:30:00-04:00,MLTrader,926513a20bb7418097b2dfb2632a17cd,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,132.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,66db101c9d2645e494c0ee814a24c3eb,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,66db101c9d2645e494c0ee814a24c3eb,SPY,sell,market,fill,1,gtc,0.0,1,stock,456.2699890136719,97.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,069d060fcd974280843a187567dfc2b0,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,069d060fcd974280843a187567dfc2b0,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,149.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,1efaa4c7f0064a87963bcb50410d96c9,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,1efaa4c7f0064a87963bcb50410d96c9,SPY,sell,market,fill,1,gtc,0.0,1,stock,437.54998779296875,227.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,d8e7e3a9774f45d18b39c09f04f72f80,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,d8e7e3a9774f45d18b39c09f04f72f80,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,335.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,dc54dfb886204b7ca3e5ed552495860d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,dc54dfb886204b7ca3e5ed552495860d,SPY,sell,market,fill,1,gtc,0.0,1,stock,426.5799865722656,523.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,23af9b18205f4e5d9abc952e15b6be6f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,23af9b18205f4e5d9abc952e15b6be6f,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,761.0,0.0
2023-11-14 09:30:00-05:00,MLTrader,028393036c52486ab3c1b403aaaade6e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-14 09:30:00-05:00,MLTrader,e1f58d2b0e6242759259aa848910f6c0,SPY,buy,stop,fill,1,day,0.0,1,stock,447.9089859008789,523.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,d3768a9b86e6465493beb1db0c6d63ab,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,aeeb01c6c2de45cda20fa589049f89fe,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,e709e1c2ee224301b25737eb1045eab1,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,f39a978f98ea488fa114f7cb5fb6781f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,dc5d1fe179f24df9a9e217b36b8e33d1,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,2ad82a9a0fc14e09995de9cdcfcc3814,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,7856477a2a1c4da18324f773ea1f4f85,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,6ea32e2709ea4904a9ba7586f9a69187,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,128f3070ad8445b7b906345af754b5ba,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,7c76f3bf783e49ffbb7c54cc23223079,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,0315685d3a28485c917e5be9a4dbf19c,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,579dc3054c804b318f5c86bdc77cf5bc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,0315685d3a28485c917e5be9a4dbf19c,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,1569.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,579dc3054c804b318f5c86bdc77cf5bc,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,856.0,0.0
2024-07-10 09:30:00-04:00,MLTrader,affa822229394860ace5eb3f3ed26d93,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-07-10 09:30:00-04:00,MLTrader,fb1fdfde8b46428f9f61b1cb495f71ac,SPY,sell,limit,fill,1,day,0.0,1,stock,561.5250015258789,856.0,0.0
